Formatted_Year_Month,Event,DataCards,Deaths,Injured,Missing,Houses.Destroyed,Houses.Damaged,Directly.affected,Indirectly.Affected,Relocated,Evacuated
2010/2/1,Snowfall,3,6,71,0,10,59,0,2643,0,0
2010/3/1,EPIDEMIC,1,3,0,0,0,0,0,109,0,0
2010/3/1,LANDSLIDE,2,7,0,0,2,4,0,0,0,0
2010/3/1,LIGHTNING,4,57,2,0,4,5,0,0,0,0
2010/3/1,OTHER,1,2,95,0,0,0,0,865,0,0
2010/3/1,PEST,4,0,0,0,0,0,0,0,0,0
2010/4/1,CYCLONE,3,464,161,4,0,5870,0,55052,0,0
2010/4/1,EPIDEMIC,2,8,0,0,0,0,0,100,0,0
2010/4/1,FLOOD,1,17,29,0,0,18,0,1616,0,0
2010/4/1,LANDSLIDE,2,4,6,0,2,7,0,46,0,0
2010/4/1,LIGHTNING,1,0,0,0,0,0,0,0,0,0
2010/4/1,RAINS,2,3,40,0,3,0,0,2154,0,0
2010/5/1,BREACH,1,4,24,0,3,13,0,49,0,0
2010/5/1,EPIDEMIC,1,4,0,0,0,0,0,23,0,0
2010/5/1,FLOOD,3,73,217,0,58,55,0,3645,0,0
2010/5/1,HEAT WAVE,4,675,68,0,0,0,0,16368,0,0
2010/5/1,SANDSTORM,1,0,68,0,0,9,0,357,0,0
2010/6/1,CYCLONE,1,0,0,0,0,0,0,5500,0,0
2010/6/1,EPIDEMIC,1,5,0,0,0,0,0,64,0,0
2010/6/1,FLASH FLOOD,1,3,8,0,2038,100,0,6,0,0
2010/6/1,FLOOD,1,12,1,58,154,603,0,51,0,0
2010/6/1,HEAT WAVE,7,42,904,0,0,0,38,3828,0,0
2010/6/1,LANDSLIDE,2,11,12,0,0,15,0,421,0,0
2010/6/1,LIGHTNING,2,46,0,0,0,0,0,0,0,0
2010/6/1,RAINS,4,30,25,0,2,13,0,57,0,0
2010/6/1,STORM,2,30,0,0,0,2,0,0,0,0
2010/6/1,WINDSTORM,1,10,13,0,3,13,0,701,0,0
2010/7/1,CYCLONE,1,0,34,0,0,0,0,486,0,0
2010/7/1,EARTHQUAKE,2,112,511,0,120,226,0,935,0,0
2010/7/1,FLASH FLOOD,12,90,196,50,529,5547,0,24494,0,162
2010/7/1,FLOOD,64,348,1421,15,16895,53550,0,1071087,0,11583
2010/7/1,HEAT WAVE,2,2,65,0,0,54,0,4569,0,0
2010/7/1,LANDSLIDE,4,13,13,0,2,7,0,42,0,0
2010/7/1,LIGHTNING,4,3,3,0,0,3,0,0,0,0
2010/7/1,RAINS,14,559,670,115,467,110,0,5226,0,28000
2010/7/1,WINDSTORM,3,27,51,0,48,4,0,669,0,0
2010/8/1,BREACH,2,4,26,2,0,30,0,298,0,0
2010/8/1,EARTHQUAKE,1,32,279,0,26,38,0,789,0,0
2010/8/1,EPIDEMIC,1,10,0,0,0,0,0,86,0,0
2010/8/1,FLASH FLOOD,6,74,68,0,70,150,0,949,0,0
2010/8/1,FLOOD,24,178,497,17,620,1240,0,122939,0,0
2010/8/1,LANDSLIDE,8,126,61,42,56,207,0,637,0,0
2010/8/1,LIGHTNING,3,88,0,0,6,0,0,0,0,0
2010/8/1,RAINS,10,160,208,10,233,113,0,18784,0,0
2010/8/1,Snowfall,1,0,0,0,0,4,0,38,0,0
2010/8/1,THUNDERSTORM,1,8,1,0,0,14,0,16,0,0
2010/8/1,WINDSTORM,1,0,11,0,1,2,0,0,0,0
2010/9/1,EARTHQUAKE,2,67,328,0,683,243,0,22331,0,0
2010/9/1,EPIDEMIC,1,3,0,0,0,0,0,24,0,0
2010/9/1,FLASH FLOOD,22,758,10171,2,14153,973,100,71766,0,0
2010/9/1,FLOOD,22,457,1911,0,9263,1835,2254,133227,0,0
2010/9/1,LANDSLIDE,2,4,8,0,0,9,0,28,0,0
2010/9/1,RAINS,5,31,72,0,40,190,0,1244,0,0
2010/9/1,WINDSTORM,2,5,52,0,3,21,0,54,0,0
2010/10/1,CYCLONE,1,0,1,0,4,0,0,1257,0,0
2010/10/1,EARTHQUAKE,1,67,318,0,176,211,0,345,0,0
2010/10/1,EPIDEMIC,7,36,0,0,0,0,0,5520,0,0
2010/10/1,FLASH FLOOD,2,14,13,0,10,40,0,0,0,0
2010/10/1,FLOOD,1,0,0,0,17,62,0,4000,0,0
2010/10/1,LANDSLIDE,1,0,1,0,1,7,0,0,0,0
2010/10/1,LIGHTNING,1,1,3,0,0,1,0,0,0,0
2010/10/1,OTHER,1,0,0,0,0,0,0,0,0,0
2010/10/1,RAINS,3,11,18,0,2,26,0,132,0,0
2010/11/1,COLD WAVE,1,1,8,0,0,0,0,24,0,0
2010/11/1,EARTHQUAKE,1,3,61,0,251,258,0,0,0,0
2010/11/1,EPIDEMIC,10,58,0,0,0,0,674,47,0,0
2010/11/1,RAINS,1,6,6,0,4,27,0,1346,0,0
2010/12/1,EPIDEMIC,4,76,0,0,0,0,127,4084,0,0
2010/12/1,Snowfall,1,0,4,0,0,3,0,0,0,0
2011/1/1,EARTHQUAKE,4,14,534,0,306,179,0,2353,0,0
2011/1/1,EPIDEMIC,2,12,0,0,0,0,0,97,0,0
2011/1/1,RAINS,1,0,1,0,0,4,0,29,0,0
2011/2/1,EPIDEMIC,1,5,0,0,0,0,0,34,0,0
2011/2/1,FLASH FLOOD,8,10,57,0,46,446,0,6445,0,0
2011/2/1,FLOOD,7,38,141,0,547,254,0,5157,0,0
2011/2/1,LIGHTNING,2,0,1,0,0,3,0,0,0,0
2011/2/1,RAINS,1,1,11,0,2,3,0,0,0,0
2011/2/1,Snowfall,1,1,18,0,1,5,0,42,0,0
2011/3/1,EPIDEMIC,6,21,0,0,0,0,637,68,0,0
2011/3/1,FLOOD,1,2,64,0,35,0,0,85,0,0
2011/3/1,LANDSLIDE,3,4,20,0,0,6,0,0,0,0
2011/3/1,LIGHTNING,1,2,0,0,0,0,0,0,0,0
2011/3/1,OTHER,1,0,0,0,0,0,0,0,0,0
2011/4/1,EARTHQUAKE,3,146,567,0,1294,245,0,1688,0,0
2011/4/1,EPIDEMIC,2,3,0,0,0,0,0,598,0,0
2011/4/1,FLOOD,2,15,113,0,6,16,0,299,0,0
2011/4/1,HEAT WAVE,4,54,485,0,0,0,0,13716,0,0
2011/4/1,LANDSLIDE,2,3,4,0,2,0,0,0,0,0
2011/4/1,LIGHTNING,1,3,0,0,0,3,0,0,0,0
2011/4/1,RAINS,1,0,3,0,5,44,0,632,0,0
2011/5/1,BREACH,2,12,74,0,20,83,0,132,0,0
2011/5/1,EARTHQUAKE,1,36,153,0,72,176,0,796,0,0
2011/5/1,EPIDEMIC,1,0,0,0,0,0,0,55,0,0
2011/5/1,HEAT WAVE,2,3,62,0,0,0,0,271,0,0
2011/5/1,SANDSTORM,1,0,0,0,0,3,0,12,0,0
2011/6/1,CYCLONE,1,0,24,0,0,0,0,0,0,0
2011/6/1,EARTHQUAKE,2,101,483,0,89,171,0,865,0,0
2011/6/1,EPIDEMIC,1,3,0,0,0,0,0,64,0,0
2011/6/1,FLOOD,2,4,57,0,2013,65,0,588,0,0
2011/6/1,HEAT WAVE,5,44,90,0,0,0,0,1131,0,0
2011/6/1,LANDSLIDE,1,13,9,0,0,15,0,0,0,0
2011/6/1,RAINS,3,19,106,0,26,66,0,1868,0,0
2011/6/1,SANDSTORM,1,0,16,0,7,18,0,24,0,0
2011/6/1,WINDSTORM,1,0,0,0,0,0,0,8,0,0
2011/7/1,FLASH FLOOD,3,13,57,0,89,197,0,580,0,0
2011/7/1,FLOOD,15,70,363,5,179957,250170,0,1450991,0,0
2011/7/1,HEAT WAVE,2,1,95,0,0,0,0,172,0,0
2011/7/1,LANDSLIDE,2,5,8,0,2,83,0,3151,0,0
2011/7/1,LIGHTNING,1,0,0,0,0,1,0,0,0,0
2011/7/1,OTHER,1,3,84,0,0,0,0,4869,0,0
2011/7/1,RAINS,15,195,878,16,122,198,0,83264,0,28000
2011/8/1,EARTHQUAKE,1,69,324,0,94,210,0,764,0,0
2011/8/1,EPIDEMIC,5,23,0,0,0,0,0,205,0,0
2011/8/1,FLASH FLOOD,5,25,46,0,25,71,0,2637,0,0
2011/8/1,FLOOD,57,141,1242,7,1557,7284,0,159773,0,0
2011/8/1,LANDSLIDE,3,6,54,0,85,50,0,1200,0,0
2011/8/1,LIGHTNING,2,1,2,0,0,0,0,0,0,0
2011/8/1,OTHER,1,29,82,0,0,0,0,1568,0,0
2011/8/1,RAINS,21,374,896,12,665125,87,0,95596,0,0
2011/9/1,EARTHQUAKE,1,0,14,0,59,128,0,457,0,0
2011/9/1,EPIDEMIC,13,55,0,0,0,0,24,1622,0,0
2011/9/1,FLASH FLOOD,11,150,876,0,2363,445,0,66294,0,0
2011/9/1,FLOOD,22,270,1079,0,2578,3942,0,932596,0,0
2011/9/1,LANDSLIDE,2,5,0,0,3,0,0,0,0,0
2011/9/1,RAINS,17,251,438,74,256,6758,0,58179,0,0
2011/10/1,EARTHQUAKE,3,83,267,0,1729,236,0,24359,0,0
2011/10/1,EPIDEMIC,1,10,0,0,0,0,0,442,0,0
2011/10/1,FLASH FLOOD,1,5,6,0,3,3,0,0,0,0
2011/10/1,FLOOD,4,12,80,0,101,199,0,2709,0,0
2011/10/1,LANDSLIDE,1,1,2,0,0,0,0,134,0,0
2011/10/1,LIGHTNING,1,1,0,0,0,2,0,0,0,0
2011/10/1,OTHER,1,0,9,0,0,0,0,367,0,0
2011/10/1,RAINS,2,1,5,0,4,7,0,0,0,0
2011/11/1,COLD WAVE,1,1,0,0,0,0,0,12,0,0
2011/11/1,CYCLONE,1,0,31,0,0,0,0,2997,0,0
2011/11/1,EARTHQUAKE,1,95,194,0,89,183,0,214,0,0
2011/11/1,EPIDEMIC,2,5,0,0,0,0,122,0,0,0
2011/11/1,FLOOD,1,4,85,0,21,52,0,62,0,0
2011/11/1,RAINS,1,1,26,0,4,27,0,1245,0,0
2011/12/1,EPIDEMIC,2,36,0,0,0,0,0,139,0,0
2011/12/1,RAINS,2,51,24,0,12,10,0,92,0,0
2012/1/1,AVALANCHE,1,5,21,0,5,10,0,0,0,0
2012/1/1,COLD WAVE,1,0,16,0,0,0,0,32,0,0
2012/1/1,EPIDEMIC,2,10,0,0,0,0,0,111,0,0
2012/1/1,Snowfall,1,0,0,0,0,1,0,19,0,0
2012/1/1,SNOWSTORM,1,18,0,0,1,6,0,842,0,0
2012/2/1,EARTHQUAKE,1,0,5,0,3,84,0,67,0,0
2012/2/1,EPIDEMIC,5,16,0,0,0,0,136,35,0,0
2012/2/1,FLOOD,2,8,66,0,31,58,0,174,0,0
2012/2/1,LIGHTNING,1,1,3,0,0,0,0,0,0,0
2012/2/1,Snowfall,3,2,4,0,1,11,0,90,0,0
2012/3/1,EPIDEMIC,1,7,0,0,0,0,0,3607,0,0
2012/3/1,FLOOD,1,1,56,0,76,0,0,32,0,0
2012/3/1,HAILSTORM,1,0,5,0,4,13,0,32114,0,0
2012/3/1,RAINS,6,47,36,30,28,11,0,784,0,0
2012/3/1,STORM,2,1,60,0,0,25,0,0,0,0
2012/4/1,EARTHQUAKE,1,0,1,0,8,39,0,27,0,0
2012/4/1,EPIDEMIC,3,37,0,0,0,0,0,898,0,0
2012/4/1,FLOOD,2,3,77,0,12,16,0,320,0,0
2012/4/1,LANDSLIDE,1,2,0,0,0,3,0,0,0,0
2012/4/1,STORM,4,22,3,0,0,10,0,0,0,0
2012/5/1,BREACH,4,21,109,0,23,99,0,220,0,0
2012/5/1,FLOOD,1,0,69,0,180,0,0,984,0,0
2012/5/1,HEAT WAVE,3,0,0,0,0,0,0,63,0,0
2012/5/1,OTHER,1,0,56,0,0,0,0,113,0,0
2012/5/1,THUNDERSTORM,1,3,35,0,0,0,0,4,0,0
2012/6/1,EPIDEMIC,1,5,0,0,0,0,0,967,0,0
2012/6/1,FLASH FLOOD,2,7,103,0,76,168,0,2814,0,0
2012/6/1,FLOOD,6,861,1086,1,12,90,0,8594,0,0
2012/6/1,HEAT WAVE,6,109,11,0,0,0,0,325999,0,0
2012/6/1,RAINS,5,86,31,0,7,35,0,95,0,0
2012/6/1,STORM,1,0,12,0,0,0,0,0,0,0
2012/6/1,WINDSTORM,1,0,5,0,0,3,0,0,0,0
2012/7/1,BREACH,1,16,42,0,49,403,0,8745,0,0
2012/7/1,CYCLONE,1,62,21,0,0,0,0,165687,0,0
2012/7/1,EARTHQUAKE,1,0,11,0,16,92,0,464,0,0
2012/7/1,FLASH FLOOD,4,28,26,0,22,43,0,432,0,0
2012/7/1,FLOOD,5,100,403,0,450650,892624,0,269186,0,0
2012/7/1,HEAT WAVE,1,0,0,0,0,0,0,200,0,0
2012/7/1,LANDSLIDE,4,14,28,0,5,83,0,923,0,0
2012/7/1,LIGHTNING,2,0,0,0,0,0,0,0,0,0
2012/7/1,RAINS,8,55,182,54,52,2226,0,10807,0,0
2012/7/1,STORM,2,0,7,0,0,30,0,0,0,0
2012/7/1,THUNDERSTORM,2,1,6,0,6,8,0,71,0,0
2012/8/1,CYCLONE,3,57,854,21,135,751,0,5853,0,0
2012/8/1,EPIDEMIC,3,11,0,0,0,0,0,558,0,0
2012/8/1,FLASH FLOOD,4,31,63,0,118,274,0,8338,0,0
2012/8/1,FLOOD,16,102,1294,19,747,4292,0,36762,0,0
2012/8/1,LANDSLIDE,1,6,2,0,0,0,0,0,0,0
2012/8/1,LIGHTNING,1,2,0,0,0,2,0,0,0,0
2012/8/1,RAINS,13,131,1851,4,1616,129,0,19070,0,0
2012/8/1,THUNDERSTORM,1,4,1,0,0,7,0,59,0,0
2012/8/1,WINDSTORM,1,0,1,0,0,0,0,0,0,0
2012/9/1,EARTHQUAKE,1,31,67,0,15,32,0,981,0,0
2012/9/1,EPIDEMIC,3,8,0,0,0,0,0,400,0,0
2012/9/1,FLASH FLOOD,26,222,15745,0,11082,680,0,140016,0,0
2012/9/1,FLOOD,71,373,2970,28,24594,3433,0,314332,78,0
2012/9/1,LANDSLIDE,5,7,0,0,2,2,0,0,0,0
2012/9/1,LIGHTNING,2,87,1,0,0,0,0,0,0,0
2012/9/1,RAINS,27,208,727,36,299,507,0,13424,0,0
2012/10/1,EARTHQUAKE,3,22,393,0,1625,158,0,88764,0,0
2012/10/1,EPIDEMIC,1,3,0,0,0,0,0,43,0,0
2012/10/1,FLASH FLOOD,2,10,20,0,27,66,0,212,0,0
2012/10/1,FLOOD,10,74,239,2,37,211,0,2934,785,0
2012/10/1,LANDSLIDE,1,0,2,0,0,6,0,0,0,0
2012/10/1,LIGHTNING,2,0,0,0,0,1,0,0,0,0
2012/10/1,RAINS,3,16,52,0,11,40,0,0,0,0
2012/11/1,EPIDEMIC,10,244,0,0,0,0,431,85,0,0
2012/11/1,Snowfall,1,0,6,0,1,0,0,0,0,0
2012/12/1,EPIDEMIC,2,27,0,0,0,0,120,3744,0,0
2012/12/1,Snowfall,1,0,4,0,0,2,0,0,0,0
2013/1/1,EARTHQUAKE,1,3,63,0,1390,0,0,8024,0,0
2013/1/1,AVALANCHE,2,6,16,0,13,14,0,0,0,0
2013/1/1,EPIDEMIC,7,32,0,0,0,0,105,151,0,0
2013/1/1,Snowfall,1,0,4,0,0,2,0,0,0,0
2013/2/1,EARTHQUAKE,2,12,115,0,892,100,0,25932,0,0
2013/2/1,EPIDEMIC,6,13,0,0,0,0,121,111,0,0
2013/2/1,FLOOD,24,70,455,118,2191,1110,0,14816,126,0
2013/2/1,LIGHTNING,2,1,2,0,0,2,0,0,0,0
2013/2/1,RAINS,5,3,28,0,10,41,0,2020,0,0
2013/2/1,Snowfall,3,0,86,0,0,10,0,1023,0,0
2013/3/1,FLOOD,1,1,43,0,54,0,0,76,0,0
2013/3/1,HAILSTORM,1,6,89,0,13,27,0,54,0,0
2013/3/1,LANDSLIDE,1,4,3,0,0,3,0,0,0,0
2013/3/1,LIGHTNING,1,0,0,0,0,0,0,0,0,0
2013/3/1,RAINS,10,11,66,4,21,58,0,414,0,6
2013/3/1,STORM,2,0,26,0,5,13,0,207,0,0
2013/4/1,EARTHQUAKE,1,4,56,0,1218,90,0,9414,0,0
2013/4/1,EPIDEMIC,2,5,0,0,0,0,0,83,0,0
2013/4/1,LANDSLIDE,2,41,4,0,0,0,0,0,0,0
2013/4/1,LIGHTNING,1,0,1,0,0,3,0,0,0,0
2013/4/1,RAINS,4,7,10,0,7,9,0,0,0,0
2013/4/1,STORM,4,0,3,0,0,10,0,0,0,0
2013/4/1,THUNDERSTORM,2,56,89,1,0,0,0,499,0,0
2013/5/1,EPIDEMIC,1,3,0,0,0,0,0,37,0,0
2013/5/1,HEAT WAVE,2,0,3,0,0,0,6,4767,0,0
2013/5/1,RAINS,1,22,16,0,38,36,0,46,0,0
2013/5/1,STORM,4,0,10,0,0,3,0,0,0,0
2013/6/1,CYCLONE,1,5,8,0,0,0,0,58,0,0
2013/6/1,EPIDEMIC,2,6,0,0,0,0,0,277,0,0
2013/6/1,FLASH FLOOD,1,5,5,0,5,26,0,436,0,0
2013/6/1,FLOOD,2,0,55,0,7,48,0,321,0,0
2013/6/1,HEAT WAVE,4,135,46,0,0,0,0,459,0,0
2013/6/1,LIGHTNING,2,4,8,0,0,0,0,0,0,0
2013/6/1,RAINS,4,16,107,8,6,57,0,38328,0,0
2013/6/1,STORM,4,9,175,0,4,18,0,321,0,0
2013/7/1,BREACH,2,4,106,0,50,128,0,15732,0,0
2013/7/1,EPIDEMIC,1,4,0,0,0,0,0,85,0,0
2013/7/1,FLASH FLOOD,6,33,81,8,185,489,0,3025,0,0
2013/7/1,FLOOD,1,2,12,0,0,25,0,165,0,0
2013/7/1,HEAT WAVE,2,0,0,0,0,0,0,14,0,0
2013/7/1,LANDSLIDE,1,2,1,0,1,4,0,0,0,0
2013/7/1,LIGHTNING,1,0,0,0,0,0,0,0,0,0
2013/7/1,OTHER,4,116,93,64,0,0,0,1264,0,0
2013/7/1,RAINS,11,158,291,0,16,75,0,8627,0,0
2013/7/1,THUNDERSTORM,1,2,66,0,4,3,0,6,0,0
2013/8/1,BREACH,3,0,6,0,0,5,0,0,0,0
2013/8/1,EARTHQUAKE,1,32,48,0,27,57,0,583,0,0
2013/8/1,EPIDEMIC,3,9,0,0,0,0,0,159,0,0
2013/8/1,FLASH FLOOD,3,13,10,0,19,24,0,947,0,0
2013/8/1,FLOOD,49,1257,2035,93,27091,1547,300,218434,89,0
2013/8/1,LANDSLIDE,4,24,30,37,3,10,0,0,0,0
2013/8/1,LIGHTNING,1,1,0,0,0,0,0,0,0,0
2013/8/1,RAINS,15,81,580,12,116,2610,0,134213,0,0
2013/8/1,STORM,2,9,0,0,0,7,0,0,0,0
2013/9/1,EARTHQUAKE,9,690,1335,0,19268,6829,0,380316,0,0
2013/9/1,EPIDEMIC,6,43,0,0,0,0,42,2743,0,0
2013/9/1,FLASH FLOOD,6,97,113,0,69,130,0,781,0,0
2013/9/1,FLOOD,12,159,712,12,19025,3549,0,188272,0,0
2013/9/1,LANDSLIDE,3,10,8,0,1,3,0,135,0,0
2013/9/1,OTHER,1,2,59,0,0,0,0,116,0,0
2013/9/1,PEST,4,0,0,0,0,0,0,0,0,0
2013/9/1,RAINS,6,72,216,46,87,115,0,62877,0,0
2013/10/1,CYCLONE,1,2,1,0,6,0,0,21,0,0
2013/10/1,EARTHQUAKE,1,84,840,0,1714,50,0,14531,0,0
2013/10/1,EPIDEMIC,2,4,0,0,0,0,0,114,0,0
2013/10/1,FLASH FLOOD,3,11,55,0,53,115,0,1402,0,0
2013/10/1,FLOOD,1,23,14,0,0,0,0,168,0,0
2013/10/1,LIGHTNING,2,1,4,0,0,1,0,0,0,0
2013/10/1,RAINS,4,4,5,0,4,11,0,0,0,0
2013/11/1,EPIDEMIC,1,3,0,0,0,0,0,32,0,0
2013/12/1,AVALANCHE,1,6,0,0,6,8,0,0,0,0
2013/12/1,COLD WAVE,1,0,0,0,0,0,0,17,0,0
2013/12/1,EARTHQUAKE,1,27,45,0,49,109,0,378,0,0
2013/12/1,EPIDEMIC,2,79,0,0,0,0,0,124,0,0
2013/12/1,Snowfall,1,0,54,0,0,2,0,0,0,0
2014/1/1,AVALANCHE,1,22,16,2,0,3,0,0,0,0
2014/1/1,EARTHQUAKE,1,0,64,0,89,21,0,348,0,0
2014/1/1,Snowfall,1,0,3,0,0,2,0,0,0,0
2014/2/1,EPIDEMIC,1,4,0,0,0,0,0,35,0,0
2014/2/1,FLOOD,1,6,57,0,16,30,0,78,0,0
2014/2/1,RAINS,3,2,7,0,2,6,0,0,0,0
2014/2/1,Snowfall,3,0,6,0,0,8,0,68,0,0
2014/3/1,AVALANCHE,1,26,1,2,0,0,0,0,0,0
2014/3/1,EARTHQUAKE,1,16,43,0,32,58,0,826,0,0
2014/3/1,EPIDEMIC,4,28,0,0,0,0,0,482,0,0
2014/3/1,FLOOD,1,6,34,0,42,0,0,85,0,0
2014/3/1,HAILSTORM,1,0,6,0,13,27,0,678,0,0
2014/3/1,LANDSLIDE,2,9,0,0,0,4,0,0,0,0
2014/3/1,PEST,1,0,0,0,0,0,0,0,0,0
2014/3/1,RAINS,1,1,3,0,2,3,0,0,0,0
2014/3/1,STORM,1,0,8,0,0,3,0,0,0,0
2014/4/1,EPIDEMIC,6,14,0,0,0,0,417,79,0,0
2014/4/1,LANDSLIDE,1,3,2,0,0,0,0,0,0,0
2014/4/1,RAINS,1,45,61,0,5,44,0,15,0,0
2014/4/1,THUNDERSTORM,1,0,2,0,0,0,0,0,0,0
2014/5/1,EARTHQUAKE,1,21,61,0,41,89,0,287,0,0
2014/5/1,EPIDEMIC,1,8,0,0,0,0,0,88,0,0
2014/5/1,FLOOD,3,7,87,0,99,451,0,67256,0,0
2014/5/1,HEAT WAVE,2,5,69,0,0,0,6,66,0,0
2014/5/1,LANDSLIDE,1,0,6,0,2,0,0,0,0,0
2014/5/1,RAINS,1,2,10,0,1,12,0,0,0,0
2014/5/1,THUNDERSTORM,1,2,0,0,0,0,0,0,0,0
2014/6/1,CYCLONE,1,3,16,0,0,0,0,6548,0,0
2014/6/1,EARTHQUAKE,1,18,51,0,31,61,0,768,0,0
2014/6/1,EPIDEMIC,2,9,0,0,0,0,0,159,0,0
2014/6/1,FLASH FLOOD,1,0,0,0,23,100,0,1687,0,0
2014/6/1,FLOOD,1,5,73,0,43,0,0,57,0,0
2014/6/1,HEAT WAVE,3,1,0,0,0,0,0,108,0,0
2014/6/1,OTHER,1,2,65,0,0,0,0,135,0,0
2014/6/1,STORM,1,0,54,0,0,34,0,0,0,0
2014/7/1,EPIDEMIC,3,12,0,0,0,0,0,160,0,0
2014/7/1,FLOOD,3,21,113,0,129,90,0,583,0,0
2014/7/1,HEAT WAVE,1,3,0,0,0,0,0,14,0,0
2014/7/1,LANDSLIDE,3,5,7,0,4,3,0,0,0,0
2014/7/1,RAINS,16,445,160,70,84,88,0,47562,0,0
2014/7/1,WINDSTORM,1,0,2,0,0,0,0,0,0,0
2014/8/1,EARTHQUAKE,1,17,48,0,34,79,0,639,0,0
2014/8/1,EPIDEMIC,7,16,0,0,0,0,15746,172,0,0
2014/8/1,FLASH FLOOD,5,21,78,0,40,135,0,153,0,0
2014/8/1,FLOOD,2,5,72,5,24,226,0,10492,0,0
2014/8/1,LANDSLIDE,1,0,4,0,0,0,0,0,0,0
2014/8/1,OTHER,1,0,0,0,0,0,0,0,0,0
2014/8/1,RAINS,7,39,172,3,267,610,0,1760649,0,0
2014/8/1,STORM,6,3,42,0,0,71,0,0,0,0
2014/9/1,FLASH FLOOD,7,44,966,0,4464,118,0,2896,0,0
2014/9/1,FLOOD,33,112,586,44,392,4095,0,74829,0,0
2014/9/1,LANDSLIDE,3,5,12,0,0,4,0,421,0,0
2014/9/1,LIGHTNING,1,2,0,0,0,1,0,0,0,0
2014/9/1,RAINS,3,117,699,3,56,50,0,7175,0,0
2014/9/1,STORM,2,12,4,0,0,16,0,1875,0,0
2014/10/1,CYCLONE,2,64,179,4,0,0,0,490,0,0
2014/10/1,EARTHQUAKE,1,99,324,0,1804,146,0,16321,0,0
2014/10/1,EPIDEMIC,4,24,0,0,0,0,0,594,0,0
2014/10/1,FLASH FLOOD,3,17,10,0,16,58,0,0,0,0
2014/10/1,FLOOD,1,4,24,0,58,0,0,88,0,0
2014/10/1,LANDSLIDE,2,4,9,0,0,0,0,0,0,0
2014/10/1,LIGHTNING,1,0,1,0,0,1,0,0,0,0
2014/10/1,RAINS,2,2,4,0,3,3,0,0,0,0
2014/12/1,EPIDEMIC,2,85,0,0,0,0,85,480,0,0
